Time,Channel B,Channel C
(us),(V),(V)

4.70799984,0.00000000,0.00000000
4.70999984,0.00000000,0.00000000
4.71199984,0.00000000,0.00000000
4.71399984,0.00000000,0.00000000
4.71599984,0.00000000,0.00000000
4.71799984,0.00000000,0.00000000
4.71999984,0.00000000,0.00000000
4.72199984,0.00000000,0.00000000
4.72399984,0.00000000,0.00000000
4.72599984,0.00000000,0.00000000
4.72799984,0.00000000,0.00000000
4.72999984,0.00000000,0.00000000
4.73199984,0.00000000,0.00000000
4.73399984,0.00000000,0.00000000
4.73599984,0.04321481,0.00000000
4.73799984,0.00000000,0.00000000
4.73999984,0.00000000,0.00000000
4.74199984,0.00000000,0.00000000
4.74399984,0.00000000,0.00000000
4.74599984,0.00000000,0.00000000
4.74799984,0.00000000,0.00000000
4.74999984,0.00000000,0.00000000
4.75199984,0.00000000,0.00000000
4.75399984,0.00000000,0.00000000
4.75599984,0.00000000,0.00000000
4.75799984,0.00000000,0.00000000
4.75999984,0.04321481,0.00000000
4.76199984,0.00000000,0.00000000
4.76399984,0.00000000,0.00000000
4.76599984,0.04321481,0.00000000
4.76799984,0.00000000,0.00000000
4.76999984,0.00000000,0.00000000
4.77199984,0.00000000,0.00000000
4.77399984,0.00000000,0.00000000
4.77599984,0.00000000,0.00000000
4.77799984,0.00000000,0.00000000
4.77999984,0.00000000,0.00000000
4.78199984,0.00000000,0.00000000
4.78399984,0.00000000,0.00000000
4.78599984,0.00000000,0.00000000
4.78799984,0.00000000,0.00000000
4.78999984,0.00000000,0.00000000
4.79199984,0.04321481,0.00000000
4.79399984,0.00000000,0.00000000
4.79599984,0.00000000,0.00000000
4.79799984,0.00000000,0.00000000
4.79999984,0.00000000,0.00000000
4.80199984,0.00000000,0.00000000
4.80399984,0.00000000,0.00000000
4.80599984,0.00000000,0.00000000
4.80799984,0.00000000,0.00000000
4.80999984,0.00000000,0.00000000
4.81199984,0.00000000,0.00000000
4.81399984,0.00000000,0.00000000
4.81599984,0.00000000,0.00000000
4.81799984,0.00000000,0.00000000
4.81999984,0.00000000,0.00000000
4.82199984,0.00000000,0.00000000
4.82399984,0.04321481,0.00000000
4.82599984,0.00000000,0.00000000
4.82799984,0.00000000,0.00000000
4.82999984,0.00000000,0.00000000
4.83199984,0.00000000,0.00000000
4.83399984,0.00000000,0.00000000
4.83599984,0.04321481,0.00000000
4.83799984,0.00000000,0.00000000
4.83999984,0.00000000,0.00000000
4.84199984,0.00000000,0.00000000
4.84399984,0.00000000,0.00000000
4.84599984,0.00000000,0.00000000
4.84799984,0.00000000,0.00000000
4.84999984,0.00000000,0.00000000
4.85199984,0.00000000,0.00000000
4.85399984,0.00000000,0.00000000
4.85599984,0.00000000,0.00000000
4.85799984,0.00000000,0.00000000
4.85999984,0.00000000,0.00000000
4.86199984,0.00000000,0.00000000
4.86399984,0.00000000,0.00000000
4.86599984,0.00000000,0.00000000
4.86799984,0.00000000,0.00000000
4.86999984,0.00000000,0.00000000
4.87199984,0.00000000,0.00000000
4.87399984,0.00000000,0.00000000
4.87599984,0.00000000,0.00000000
4.87799984,0.00000000,0.00000000
4.87999984,0.00000000,0.00000000
4.88199984,0.00000000,0.00000000
4.88399984,0.00000000,0.00000000
4.88599984,0.00000000,0.00000000
4.88799984,0.00000000,0.00000000
4.88999984,0.00000000,0.00000000
4.89199984,0.00000000,0.00000000
4.89399984,0.00000000,0.00000000
4.89599984,0.00000000,0.00000000
4.89799984,0.00000000,0.00000000
4.89999984,0.04321481,0.00000000
4.90199984,0.00000000,0.00000000
4.90399984,0.00000000,0.00000000
4.90599984,0.00000000,0.00000000
4.90799984,0.00000000,0.00000000
4.90999984,0.00000000,0.00000000
4.91199984,0.00000000,0.00000000
4.91399984,0.00000000,0.00000000
4.91599984,0.00000000,0.00000000
4.91799984,0.00000000,0.00000000
4.91999984,0.00000000,0.00000000
4.92199984,-0.04321481,0.00000000
4.92399983,0.00000000,0.00000000
4.92599983,0.00000000,0.00000000
4.92799983,0.00000000,0.00000000
4.92999983,0.00000000,0.00000000
4.93199983,0.00000000,0.00000000
4.93399983,0.00000000,0.00000000
4.93599983,0.00000000,0.00000000
4.93799983,0.00000000,0.00000000
4.93999983,0.04321481,0.00000000
4.94199983,0.00000000,0.00000000
4.94399983,0.00000000,0.00000000
4.94599983,0.00000000,0.00000000
4.94799983,0.00000000,0.00000000
4.94999983,0.04321481,0.00000000
4.95199983,0.00000000,0.00000000
4.95399983,0.00000000,0.00000000
4.95599983,0.00000000,0.00000000
4.95799983,0.00000000,0.00000000
4.95999983,0.00000000,0.00000000
4.96199983,0.00000000,0.00000000
4.96399983,0.00000000,0.00000000
4.96599983,0.00000000,0.00000000
4.96799983,0.00000000,0.00000000
4.96999983,0.00000000,0.00000000
4.97199983,-0.04321481,0.00000000
4.97399983,0.00000000,0.00000000
4.97599983,0.00000000,0.00000000
4.97799983,0.00000000,0.00000000
4.97999983,0.00000000,0.00000000
4.98199983,0.00000000,0.00000000
4.98399983,0.00000000,0.00000000
4.98599983,0.00000000,0.00000000
4.98799983,0.00000000,0.00000000
4.98999983,0.00000000,0.00000000
4.99199983,0.00000000,0.00000000
4.99399983,0.00000000,0.00000000
4.99599983,0.00000000,0.00000000
4.99799983,0.00000000,0.00000000
4.99999983,0.00000000,0.00000000
5.00199983,0.00000000,0.00000000
5.00399983,0.00000000,0.00000000
5.00599983,0.00000000,0.00000000
5.00799983,0.00000000,0.00000000
5.00999983,0.00000000,0.00000000
5.01199983,0.00000000,0.00000000
5.01399983,0.00000000,0.00000000
5.01599983,0.00000000,0.00000000
5.01799983,0.00000000,0.00000000
5.01999983,0.00000000,0.00000000
5.02199983,0.00000000,0.00000000
5.02399983,0.00000000,0.00000000
5.02599983,0.00000000,0.00000000
5.02799983,0.04321481,0.00000000
5.02999983,0.00000000,0.00000000
5.03199983,0.00000000,0.00000000
5.03399983,0.00000000,0.00000000
5.03599983,0.00000000,0.00000000
5.03799983,0.00000000,0.00000000
5.03999983,0.00000000,0.00000000
5.04199983,0.00000000,0.00000000
5.04399983,0.00000000,0.00000000
5.04599983,0.00000000,0.00000000
5.04799983,0.00000000,0.00000000
5.04999983,0.00000000,0.00000000
5.05199983,0.00000000,0.00000000
5.05399983,0.00000000,0.00000000
5.05599983,0.00000000,0.00000000
5.05799983,0.00000000,0.00000000
5.05999983,0.00000000,0.00000000
5.06199983,0.00000000,0.00000000
5.06399983,0.00000000,0.00000000
5.06599983,0.04321481,0.00000000
5.06799983,0.00000000,0.00000000
